metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
vus,1692023898,10.000000,,,,,,,,,,,,,,,,
vus_max,1692023898,10.000000,,,,,,,,,,,,,,,,
http_reqs,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_duration,1692023898,222.842213,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_blocked,1692023898,715.661793,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_connecting,1692023898,224.504804,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_tls_handshaking,1692023898,454.588042,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_sending,1692023898,0.108143,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_waiting,1692023898,222.521314,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_receiving,1692023898,0.212756,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_failed,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
group_duration,1692023898,939.549839,,,,,::api::Sign-in,,,,default,,,,,,,
http_reqs,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_duration,1692023898,224.095231,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_blocked,1692023898,730.984975,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_connecting,1692023898,225.188355,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_tls_handshaking,1692023898,468.720468,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_sending,1692023898,0.081582,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_waiting,1692023898,223.886465,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_receiving,1692023898,0.127184,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_failed,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
group_duration,1692023898,956.132098,,,,,::api::Sign-in,,,,default,,,,,,,
http_reqs,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_duration,1692023898,228.027848,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_blocked,1692023898,736.110554,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_connecting,1692023898,231.216981,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_tls_handshaking,1692023898,466.976094,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_sending,1692023898,0.116243,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_waiting,1692023898,227.808421,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_receiving,1692023898,0.103184,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_failed,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
group_duration,1692023898,964.849624,,,,,::api::Sign-in,,,,default,,,,,,,
http_reqs,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_duration,1692023898,231.723377,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_blocked,1692023898,751.488508,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_connecting,1692023898,230.523580,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_tls_handshaking,1692023898,483.973918,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_sending,1692023898,0.072672,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_waiting,1692023898,231.555393,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_receiving,1692023898,0.095312,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_failed,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_reqs,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_duration,1692023898,228.175878,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_blocked,1692023898,752.715996,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_connecting,1692023898,232.015986,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_tls_handshaking,1692023898,486.667221,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_sending,1692023898,0.089673,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_waiting,1692023898,227.870099,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_receiving,1692023898,0.216106,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_failed,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
group_duration,1692023898,984.155824,,,,,::api::Sign-in,,,,default,,,,,,,
group_duration,1692023898,981.719870,,,,,::api::Sign-in,,,,default,,,,,,,
http_reqs,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_duration,1692023898,234.715766,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_blocked,1692023898,750.214629,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_connecting,1692023898,233.990257,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_tls_handshaking,1692023898,479.703236,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_sending,1692023898,0.105513,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_waiting,1692023898,234.412326,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_receiving,1692023898,0.197927,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_failed,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
group_duration,1692023898,986.122640,,,,,::api::Sign-in,,,,default,,,,,,,
http_reqs,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_duration,1692023898,230.548347,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_blocked,1692023898,765.351136,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_connecting,1692023898,230.199381,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_tls_handshaking,1692023898,499.192797,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_sending,1692023898,0.085272,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_waiting,1692023898,230.286529,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_receiving,1692023898,0.176546,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_failed,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
group_duration,1692023898,996.812020,,,,,::api::Sign-in,,,,default,,,,,,,
http_reqs,1692023898,1.000000,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,,
http_req_duration,1692023898,12.554016,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,,
http_req_blocked,1692023898,47.426156,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,,
http_req_connecting,1692023898,0.834034,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,,
http_req_tls_handshaking,1692023898,43.068174,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,,
http_req_sending,1692023898,1.504354,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,,
http_req_waiting,1692023898,10.427144,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,,
http_req_receiving,1692023898,0.622518,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,,
http_req_failed,1692023898,0.000000,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs/current,,
http_reqs,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_duration,1692023898,233.971942,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_blocked,1692023898,779.472372,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_connecting,1692023898,225.176285,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_tls_handshaking,1692023898,518.468862,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_sending,1692023898,0.097923,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_waiting,1692023898,233.758815,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_receiving,1692023898,0.115204,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_failed,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
group_duration,1692023898,1014.223718,,,,,::api::Sign-in,,,,default,,,,,,,
http_reqs,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_duration,1692023898,244.635077,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_blocked,1692023898,792.792662,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_connecting,1692023898,230.285453,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_tls_handshaking,1692023898,523.981780,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_sending,1692023898,0.086793,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_waiting,1692023898,244.472731,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_receiving,1692023898,0.075553,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_failed,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
group_duration,1692023898,1038.220833,,,,,::api::Sign-in,,,,default,,,,,,,
http_reqs,1692023898,1.000000,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,,
http_req_duration,1692023898,43.059114,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,,
http_req_blocked,1692023898,0.000580,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,,
http_req_connecting,1692023898,0.000000,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,,
http_req_tls_handshaking,1692023898,0.000000,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,,
http_req_sending,1692023898,0.409392,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,,
http_req_waiting,1692023898,10.356862,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,,
http_req_receiving,1692023898,32.292860,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,,
http_req_failed,1692023898,0.000000,,,,true,::api::epochs,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/epochs,,
http_reqs,1692023898,1.000000,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_duration,1692023898,244.318076,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_blocked,1692023898,805.982758,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_connecting,1692023898,234.381110,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
http_req_tls_handshaking,1692023898,531.998198,,,1500,false,::api::Sign-in,POST,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,HTTP/1.1,default,,500,,tls1.2,https://api.auth.ex-c.sotatek.works/api/v1/auth/sign-in,,
